Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
TD12 4RQ,Yes,55.640334,-2.276807,382674,638566,NT826385,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Carham","",4,1,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,24,,E01027375,,E02005708,"Northumberland 003",E04010757,E00139326,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",22.3321,TD,TD12,"Northumbria","Scottish Water",9C7VJPRF+47,35000
TD12 4RR,Yes,55.622336,-2.288955,381901,636566,NT819365,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Carham","",28,11,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,74,,E01027375,,E02005708,"Northumberland 003",E04010757,E00139326,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",24.2552,TD,TD12,"Northumbria","Scottish Water",9C7VJPC6+WC,35000
TD12 4RS,Yes,55.616473,-2.262842,383543,635907,NT835359,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Carham","",7,5,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,74,,E01027375,,E02005708,"Northumberland 003",E04010757,E00139326,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",23.5909,TD,TD12,"Northumbria","Scottish Water",9C7VJP8P+HV,35000
TD12 4RT,Yes,55.612053,-2.221474,386147,635406,NT861354,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Carham","",10,4,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,73,,E01027375,,E02005708,"Northumberland 003",E04010757,E00139326,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",22.3384,TD,TD12,"Northumbria","Scottish Water",9C7VJQ6H+RC,35000
TD12 4RW,Yes,55.638889,-2.320578,379918,638417,NT799384,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Carham","",27,8,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,29,,E01027375,,E02005708,"Northumberland 003",E04010757,E00139326,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",24.5412,TD,TD12,"Northumbria","Scottish Water",9C7VJMQH+HQ,35000
TD12 4SA,Yes,55.64795,-2.221232,386175,639401,NT861394,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",9,2,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,33,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.2482,TD,TD12,"Northumbria","Scottish Water",9C7VJQXH+5G,36600
TD12 4SB,Yes,55.649014,-2.218902,386322,639519,NT863395,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",12,6,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,38,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.0621,TD,TD12,"Northumbria","Scottish Water",9C7VJQXJ+JC,36600
TD12 4SD,Yes,55.647172,-2.219226,386301,639314,NT863393,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",9,3,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,33,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.2261,TD,TD12,"Northumbria","Scottish Water",9C7VJQWJ+V8,36600
TD12 4SF,Yes,55.640727,-2.199316,387552,638593,NT875385,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",29,14,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,55,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",18.9597,TD,TD12,"Northumbria","Scottish Water",9C7VJRR2+77,35000
TD12 4SG,Yes,55.644832,-2.164145,389767,639044,NT897390,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",23,11,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,74,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.2929,TD,TD12,"Northumbria","Scottish Water",9C7VJRVP+W8,35000
TD12 4SH,Yes,55.637814,-2.143099,391090,638260,NT910382,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1983-01-01,,"Ford","",4,3,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,41,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.2794,TD,TD12,"Northumbria","Scottish Water",9C7VJVQ4+4Q,35000
TD12 4SJ,Yes,55.634132,-2.155586,390303,637852,NT903378,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Branxton","",23,9,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,51,,E01027375,,E02005708,"Northumberland 003",E04010750,E00176348,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",18.0198,TD,TD12,"Northumbria","Scottish Water",9C7VJRMV+MQ,35000
TD12 4SL,Yes,55.632291,-2.168603,389483,637649,NT894376,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Branxton","",27,13,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,66,,E01027375,,E02005708,"Northumberland 003",E04010750,E00176348,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",18.6161,TD,TD12,"Northumbria","Scottish Water",9C7VJRJJ+WH,35000
TD12 4SN,Yes,55.630885,-2.171599,389294,637493,NT892374,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Branxton","",11,4,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,64,,E01027375,,E02005708,"Northumberland 003",E04010750,E00176348,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",18.8482,TD,TD12,"Northumbria","Scottish Water",9C7VJRJH+99,35000
TD12 4SP,Yes,55.631211,-2.170028,389393,637529,NT893375,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Branxton","",33,11,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,66,,E01027375,,E02005708,"Northumberland 003",E04010750,E00176348,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",18.7652,TD,TD12,"Northumbria","Scottish Water",9C7VJRJH+FX,35000
TD12 4SQ,Yes,55.644341,-2.147397,390821,638987,NT908389,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",2002-12-01,,"Ford","",16,8,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,58,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",16.7813,TD,TD12,"Northumbria","Scottish Water",9C7VJVV3+P2,35000
TD12 4SR,Yes,55.632373,-2.167936,389525,637658,NT895376,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Branxton","",6,3,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,67,,E01027375,,E02005708,"Northumberland 003",E04010750,E00176348,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",18.5862,TD,TD12,"Northumbria","Scottish Water",9C7VJRJJ+WR,35000
TD12 4SS,Yes,55.634022,-2.177299,388936,637843,NT889378,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",2002-12-01,,"Branxton","",4,3,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,38,,E01027375,,E02005708,"Northumberland 003",E04010750,E00176348,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",18.75,TD,TD12,"Northumbria","Scottish Water",9C7VJRMF+J3,35000
TD12 4ST,Yes,55.636737,-2.133358,391703,638139,NT917381,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1999-12-01,,"Ford","",13,6,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,46,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.1029,TD,TD12,"Northumbria","Scottish Water",9C7VJVP8+MM,35000
TD12 4SW,Yes,55.631986,-2.168506,389489,637615,NT894376,"Northumberland","Northumberland","Wooler",E06000057,E05009158,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Branxton","",24,10,"","","Northumberland 003B","Rural hamlet and isolated dwellings in a sparse setting",North East,67,,E01027375,,E02005708,"Northumberland 003",E04010750,E00176348,E14000554,11265,1,0,2020-02-19,"Berwick-Upon-Tweed",18.6416,TD,TD12,"Northumbria","Scottish Water",9C7VJRJJ+QH,35000
TD12 4SX,Yes,55.637411,-2.133582,391689,638214,NT916382,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",10,5,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,48,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.0422,TD,TD12,"Northumbria","Scottish Water",9C7VJVP8+XH,35000
TD12 4SY,Yes,55.636826,-2.134819,391611,638149,NT916381,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",24,10,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,46,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.1352,TD,TD12,"Northumbria","Scottish Water",9C7VJVP8+P3,35000
TD12 4SZ,Yes,55.63725,-2.133026,391724,638196,NT917381,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",4,3,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,47,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.0426,TD,TD12,"Northumbria","Scottish Water",9C7VJVP8+WQ,35000
TD12 4TA,Yes,55.637029,-2.136179,391525,638171,NT915381,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",1,1,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,46,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.1538,TD,TD12,"Northumbria","Scottish Water",9C7VJVP7+RG,35000
TD12 4TB,Yes,55.635413,-2.128636,392000,637991,NT919379,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",1,1,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,37,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.1052,TD,TD12,"Northumbria","Scottish Water",9C7VJVPC+5G,35000
TD12 4TD,Yes,55.636256,-2.137709,391429,638086,NT914380,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",4,1,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,38,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.2741,TD,TD12,"Northumbria","Scottish Water",9C7VJVP6+GW,35000
TD12 4TE,Yes,55.628687,-2.122683,392373,637241,NT923372,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1983-01-01,,"Ford","",4,2,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,44,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.6317,TD,TD12,"Northumbria","Scottish Water",9C7VJVHG+FW,35000
TD12 4TF,Yes,55.621551,-2.142452,391127,636450,NT911364,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",12,6,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,87,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",18.8689,TD,TD12,"Northumbria","Scottish Water",9C7VJVC5+J2,35000
TD12 4TG,Yes,55.62354,-2.123102,392346,636669,NT923366,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",2,1,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,41,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",18.1684,TD,TD12,"Northumbria","Scottish Water",9C7VJVFG+CQ,35000
TD12 4TH,Yes,55.631557,-2.120666,392501,637561,NT925375,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",2,1,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,35,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.2888,TD,TD12,"Northumbria","Scottish Water",9C7VJVJH+JP,35000
TD12 4TJ,Yes,55.636204,-2.109037,393234,638077,NT932380,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",36,16,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,40,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",16.532,TD,TD12,"Northumbria","Scottish Water",9C7VJVPR+F9,35000
TD12 4TL,Yes,55.648247,-2.116395,392773,639418,NT927394,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",20,9,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,43,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",15.4878,TD,TD12,"Northumbria","Scottish Water",9C7VJVXM+7C,35000
TD12 4TN,Yes,55.647481,-2.11822,392658,639333,NT926393,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",24,9,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,43,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",15.6136,TD,TD12,"Northumbria","Scottish Water",9C7VJVWJ+XP,35000
TD12 4TP,Yes,55.648333,-2.100617,393766,639426,NT937394,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",37,11,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,90,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",15.0845,TD,TD12,"Northumbria","Scottish Water",9C7VJVXX+8Q,35000
TD12 4TQ,Yes,55.62456,-2.109052,393231,636781,NT932367,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",17,7,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,37,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",17.7405,TD,TD12,"Northumbria","Scottish Water",9C7VJVFR+R9,35000
TD12 4TR,Yes,55.637593,-2.092361,394284,638230,NT942382,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",12,5,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,90,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139331,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",16.0268,TD,TD12,"Northumbria","Scottish Water",9C7VJWQ5+23,35000
TD12 4TS,Yes,55.649049,-2.219602,386278,639523,NT862395,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1983-03-01,,"Cornhill-on-Tweed","",39,20,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,38,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.0892,TD,TD12,"Northumbria","Scottish Water",9C7VJQXJ+J5,36600
TD12 4TW,Yes,55.648628,-2.120108,392539,639460,NT925394,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Ford","",4,2,"","","Northumberland 003C","Rural hamlet and isolated dwellings in a sparse setting",North East,36,,E01027381,,E02005708,"Northumberland 003",E04010785,E00139330,E14000554,9748,1,0,2020-02-19,"Berwick-Upon-Tweed",15.5502,TD,TD12,"Northumbria","Scottish Water",9C7VJVXH+FX,35000
TD12 4TX,Yes,55.646763,-2.225491,385907,639269,NT859392,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",2008-11-01,,"Cornhill-on-Tweed","",7,2,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,33,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.5271,TD,TD12,"Northumbria","Scottish Water",9C7VJQWF+PR,36600
TD12 4UA,Yes,55.646018,-2.226051,385871,639187,NT858391,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",14,6,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,32,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.6115,TD,TD12,"Northumbria","Scottish Water",9C7VJQWF+CH,36600
TD12 4UB,Yes,55.647294,-2.225948,385878,639329,NT858393,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",17,14,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,32,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.504,TD,TD12,"Northumbria","Scottish Water",9C7VJQWF+WJ,36600
TD12 4UD,Yes,55.646632,-2.228525,385716,639255,NT857392,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1983-01-01,,"Cornhill-on-Tweed","",2,1,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,24,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.6688,TD,TD12,"Northumbria","Scottish Water",9C7VJQWC+MH,36600
TD12 4UE,Yes,55.647388,-2.228347,385727,639340,NT857393,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",15,6,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,27,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.6004,TD,TD12,"Northumbria","Scottish Water",9C7VJQWC+XM,36600
TD12 4UF,Yes,55.64872,-2.222492,386096,639487,NT860394,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",16,7,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,35,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.2399,TD,TD12,"Northumbria","Scottish Water",9C7VJQXH+F2,36600
TD12 4UG,Yes,55.64882,-2.221761,386142,639498,NT861394,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",2002-12-01,,"Cornhill-on-Tweed","",,,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,35,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,1,2020-02-19,"Berwick-Upon-Tweed",19.2004,TD,TD12,"Northumbria","Scottish Water",9C7VJQXH+G7,36600
TD12 4UH,Yes,55.647087,-2.226169,385864,639306,NT858393,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",17,9,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,32,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.5302,TD,TD12,"Northumbria","Scottish Water",9C7VJQWF+RG,36600
TD12 4UJ,Yes,55.646866,-2.224483,385970,639281,NT859392,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",7,5,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,34,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.4755,TD,TD12,"Northumbria","Scottish Water",9C7VJQWG+P6,36600
TD12 4UL,No,55.649747,-2.216078,386500,639600,NT865395,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1983-01-01,1995-01-01,"Cornhill-on-Tweed","",,,"","","Northumberland 002D","Rural village in a sparse setting",North East,43,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,8,0,2020-02-19,"Berwick-Upon-Tweed",18.8819,TD,TD12,"Northumbria","Scottish Water",9C7VJQXM+VH,36600
TD12 4UN,Yes,55.652182,-2.215098,386563,639870,NT865398,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",6,3,"","","Northumberland 002D","Rural village in a sparse setting",North East,71,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",18.642,TD,TD12,"Northumbria","Scottish Water",9C7VMQ2M+VX,36600
TD12 4UP,Yes,55.6691,-2.201066,387451,641751,NT874417,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",26,14,"","","Northumberland 002D","Rural village in a sparse setting",North East,49,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",16.6819,TD,TD12,"Northumbria","Scottish Water",9C7VMQ9X+JH,36600
TD12 4UQ,Yes,55.646325,-2.225418,385911,639221,NT859392,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1986-07-01,,"Cornhill-on-Tweed","",13,6,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,33,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.5594,TD,TD12,"Northumbria","Scottish Water",9C7VJQWF+GR,36600
TD12 4UR,Yes,55.676143,-2.194734,387852,642533,NT878425,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",3,2,"","","Northumberland 002D","Rural village in a sparse setting",North East,47,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",15.8524,TD,TD12,"Northumbria","Scottish Water",9C7VMRG4+F4,36600
TD12 4US,Yes,55.647578,-2.227792,385762,639361,NT857393,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",2003-11-01,,"Cornhill-on-Tweed","",9,4,"Cornhill on Tweed","","Northumberland 002D","Rural village in a sparse setting",North East,28,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",19.5611,TD,TD12,"Northumbria","Scottish Water",9C7VJQXC+2V,36600
TD12 4UT,Yes,55.677105,-2.189992,388150,642640,NT881426,"Northumberland","Northumberland","Norham and Islandshires",E06000057,E05009139,England,E11000021,"Berwick-upon-Tweed",1980-01-01,,"Cornhill-on-Tweed","",8,3,"","","Northumberland 002D","Rural village in a sparse setting",North East,49,,E01027382,,E02005707,"Northumberland 002",E04010764,E00139348,E14000554,11295,1,0,2020-02-19,"Berwick-Upon-Tweed",15.564,TD,TD12,"Northumbria","Scottish Water",9C7VMRG6+R2,36600
